<Header>
"FileVersion,2.0"
"SoftwareVersion,2.3.0.44"
"SystemType,Gen3"
</Header>
<Sample_Attributes>
"ID,01015"
"Owner,Administrator"
"Comments,"
"Date,20220128"
"GeneRLF,NS_IO_360_v1.0"
"SystemAPF,n6_vDV1"
"AssayType,Non Specific"
</Sample_Attributes>
<Lane_Attributes>
"ID,3"
"FovCount,194"
"FovCounted,194"
"ScannerID,1706P0203"
"StagePosition,1"
"BindingDensity,2.00"
"CartridgeID,30102613280522-01"
"CartridgeBarcode,30102613280522"
</Lane_Attributes>
<Code_Summary>
"CodeClass,Name,Accession,Count"
"Endogenous,CNTFR,NM_147164.2,10"
"Endogenous,CD244,NM_001166663.1,30"
"Endogenous,CSF2RB,NM_000395.2,86"
"Endogenous,MAP3K7,NM_003188.3,970"
"Endogenous,FASLG,NM_000639.2,94"
"Endogenous,CD209,NM_021155.2,48"
"Endogenous,IRF7,NM_004029.2,1883"
"Endogenous,PTCD2,NM_001284403.1,282"
"Endogenous,PIK3R2,NM_005027.3,1377"
"Endogenous,LILRA5,NM_181879.2,78"
"Endogenous,IL32,NM_004221.4,1591"
"Endogenous,CCND3,NM_001136017.2,310"
"Endogenous,BIRC5,NM_001168.2,322"
"Endogenous,LGALS9,NM_002308.3,435"
"Endogenous,RASAL1,NM_001193520.1,35"
"Endogenous,PDCD1LG2,NM_025239.3,108"
"Endogenous,IL11,NM_000641.3,192"
"Endogenous,PRKX,NM_005044.4,15"
"Endogenous,SNCA,NM_001146055.1,64"
"Endogenous,ADGRE1,NM_001256252.1,64"
"Endogenous,PSMB9,NM_002800.4,493"
"Endogenous,RUNX3,NM_001031680.2,182"
"Endogenous,PGPEP1,NM_001300927.1,430"
"Endogenous,MELK,NM_014791.2,150"
"Endogenous,ISG15,NM_005101.3,1190"
"Endogenous,EIF2B4,NM_001034116.1,549"
"Endogenous,IRF9,NM_006084.4,1784"
"Endogenous,IL1A,NM_000575.3,105"
"Endogenous,FCRL2,NM_001159488.1,47"
"Endogenous,EIF4EBP1,NM_004095.3,1167"
"Endogenous,LTBP1,NM_000627.3,1634"
"Endogenous,CD40LG,NM_000074.2,44"
"Endogenous,HEY1,NM_001040708.1,222"
"Endogenous,HLA-DQA1,NM_002122.3,5217"
"Endogenous,PRLR,NM_000949.5,1404"
"Endogenous,TNFRSF11A,NM_001270949.1,315"
"Endogenous,AREG,NM_001657.3,14"
"Endogenous,BBC3,NM_014417.4,944"
"Endogenous,EDN1,NM_001955.2,41"
"Endogenous,PARP12,NM_022750.3,695"
"Endogenous,PIK3CG,NM_001282426.1,409"
"Endogenous,IL4,NM_172348.1,10"
"Endogenous,F2RL1,NM_005242.4,135"
"Endogenous,CXCL6,NM_002993.3,11"
"Endogenous,TNFSF18,NM_005092.3,29"
"Endogenous,JAK3,NM_000215.2,149"
"Endogenous,NKG7,NM_005601.3,526"
"Endogenous,TAPBP,NM_003190.4,3535"
"Endogenous,MTOR,NM_004958.3,904"
"Endogenous,SELP,NM_003005.3,25"
"Endogenous,HLA-E,NM_005516.5,4470"
"Endogenous,GOT1,NM_002079.2,790"
"Endogenous,SMAP1,NM_001044305.2,668"
"Endogenous,CDKN1A,NM_000389.2,1322"
"Endogenous,CD45RA,NM_002838.4,71"
"Endogenous,HNF1A,NM_000545.6,22"
"Endogenous,TICAM1,NM_182919.3,166"
"Endogenous,C1QA,NM_015991.3,1205"
"Endogenous,CD86,NM_001206924.1,133"
"Endogenous,ITGA4,NM_000885.5,638"
"Endogenous,ROR2,NM_001318204.1,1063"
"Endogenous,WNT7B,NM_058238.2,256"
"Endogenous,FLT1,NM_002019.4,409"
"Endogenous,CTAG1B,NM_001327.2,10"
"Endogenous,CLEC7A,NM_197954.2,319"
"Endogenous,TNFRSF4,NM_003327.3,56"
"Endogenous,MS4A6A,NM_152852.2,126"
"Endogenous,ANGPT2,NM_001147.2,143"
"Endogenous,APH1B,NM_001145646.1,292"
"Endogenous,RORC,NM_001001523.1,1456"
"Endogenous,NECTIN2,NM_001042724.1,2733"
"Endogenous,DPP4,NM_001935.3,95"
"Endogenous,CCL2,NM_002982.3,1079"
"Endogenous,NF1,NM_000267.3,528"
"Endogenous,S100A9,NM_002965.3,30"
"Endogenous,NFKBIA,NM_020529.2,6963"
"Endogenous,BNIP3L,NM_001330491.1,1350"
"Endogenous,CST2,NM_001322.2,95"
"Endogenous,APOL6,NM_030641.3,865"
"Endogenous,BRD4,NM_001330384.1,2502"
"Endogenous,SLC16A1,NM_003051.3,238"
"Endogenous,THBD,NM_000361.2,274"
"Endogenous,TIGIT,NM_173799.2,154"
"Endogenous,VSIR,NM_022153.1,263"
"Endogenous,TRIM21,NM_003141.3,372"
"Endogenous,NBN,NM_002485.4,948"
"Endogenous,WNT4,NM_030761.4,40"
"Endogenous,CXCL8,NM_000584.3,24"
"Endogenous,FGF9,NM_002010.2,16"
"Endogenous,C5AR1,NM_001736.3,81"
"Endogenous,TNFRSF1B,NM_001066.2,483"
"Endogenous,HLA-DRB5,NM_002125.3,7191"
"Endogenous,GLUL,NM_002065.6,27761"
"Endogenous,LY9,NM_001033667.2,81"
"Endogenous,TAP1,NM_000593.5,678"
"Endogenous,IFIH1,NM_022168.3,1147"
"Endogenous,DEPTOR,NM_001283012.1,734"
"Endogenous,CSF1R,NM_005211.3,1553"
"Endogenous,MARCO,NM_006770.3,28"
"Endogenous,NFIL3,NM_001289999.1,218"
"Endogenous,IKBKG,NM_001099856.4,474"
"Endogenous,CD58,NM_001144822.1,222"
"Endogenous,LOXL2,NM_002318.2,277"
"Endogenous,SPRY4,NM_030964.3,475"
"Endogenous,NFAM1,NM_145912.5,94"
"Endogenous,SYK,NM_003177.5,341"
"Endogenous,COMP,NM_000095.2,1018"
"Endogenous,IFI6,NM_002038.3,7569"
"Endogenous,RASGRF1,NM_001145648.1,45"
"Endogenous,HDAC5,NM_001015053.1,703"
"Endogenous,BAMBI,NM_012342.2,2797"
"Endogenous,MAGEC1,NM_005462.4,10"
"Endogenous,FYN,NM_002037.5,730"
"Endogenous,TNFSF4,NM_001297562.1,63"
"Endogenous,CD274,NM_014143.3,78"
"Endogenous,PRKACB,NM_182948.2,301"
"Endogenous,IFIT2,NM_001547.4,290"
"Endogenous,PPARG,NM_005037.5,122"
"Endogenous,PTEN,NM_000314.6,1017"
"Endogenous,FOXP3,NM_014009.3,197"
"Endogenous,SREBF1,NM_001005291.1,2081"
"Endogenous,CD36,NM_001001548.2,258"
"Endogenous,AXIN1,NM_181050.1,477"
"Endogenous,KLRK1,NM_007360.3,150"
"Endogenous,GBP1,NM_002053.2,309"
"Endogenous,CXCL11,NM_005409.4,139"
"Endogenous,CXCL10,NM_001565.3,976"
"Endogenous,RIPK1,NM_003804.3,1476"
"Endogenous,REN,NM_000537.3,11"
"Endogenous,PRF1,NM_001083116.1,74"
"Endogenous,EIF2AK2,NM_001135652.2,1500"
"Endogenous,LIF,NM_002309.4,125"
"Endogenous,BRD3,NM_007371.3,2131"
"Endogenous,IGF2R,NM_000876.2,650"
"Endogenous,FPR1,NM_002029.3,243"
"Endogenous,DUSP5,NM_004419.3,1061"
"Endogenous,APC,NM_001127510.2,1589"
"Endogenous,HDAC3,NM_003883.3,840"
"Endogenous,CES3,NM_001185176.1,318"
"Endogenous,OAS2,NM_016817.2,3176"
"Endogenous,HDAC11,NM_001330636.1,362"
"Endogenous,THBS1,NM_003246.2,12075"
"Endogenous,SLC11A1,NM_000578.3,93"
"Endogenous,MAGEA3/A6,NM_005362.3,11"
"Endogenous,ARID1A,NM_006015.4,2128"
"Endogenous,CD48,NM_001778.3,175"
"Endogenous,GZMA,NM_006144.3,106"
"Endogenous,ICOSLG,NM_015259.4,355"
"Endogenous,PIK3R5,NM_014308.3,373"
"Endogenous,GZMM,NM_005317.2,53"
"Endogenous,WNT5A,NM_003392.3,453"
"Endogenous,TLR4,NR_024168.1,1046"
"Endogenous,GZMB,NM_004131.4,12"
"Endogenous,PARP9,NM_001146103.1,1050"
"Endogenous,LY96,NM_001195797.1,654"
"Endogenous,RAD50,NM_005732.3,1532"
"Endogenous,MX1,NM_001144925.2,735"
"Endogenous,CENPF,NM_016343.3,439"
"Endogenous,SELL,NM_000655.4,131"
"Endogenous,TNFSF10,NM_003810.3,5154"
"Endogenous,IL12RB2,NM_001319233.1,48"
"Endogenous,CXCL9,NM_002416.2,1235"
"Endogenous,TRAT1,NM_016388.3,90"
"Endogenous,STC1,NM_003155.2,426"
"Endogenous,IL2RB,NM_000878.2,535"
"Endogenous,LILRB4,NM_001278426.3,729"
"Endogenous,SOX2,NM_003106.2,8"
"Endogenous,HCK,NM_001172129.1,577"
"Endogenous,WNT2B,NM_001291880.1,187"
"Endogenous,IL1B,NM_000576.2,146"
"Endogenous,TLR1,NM_003263.3,301"
"Endogenous,CCL22,NM_002990.3,90"
"Endogenous,ICAM2,NM_000873.3,154"
"Endogenous,MAP3K12,NM_006301.3,164"
"Endogenous,JAG1,NM_000214.2,595"
"Endogenous,CCL3/L1,NM_021006.5,262"
"Endogenous,SOCS1,NM_003745.1,150"
"Endogenous,BCL2,NM_000633.2,1081"
"Endogenous,MAP3K8,NM_001244134.1,370"
"Endogenous,MMP1,NM_002421.2,17"
"Endogenous,CMKLR1,NM_004072.2,439"
"Endogenous,TNFRSF17,NM_001192.2,28"
"Endogenous,TLR8,NM_138636.4,63"
"Endogenous,TPM1,NM_000366.5,2463"
"Endogenous,CXorf36,NM_024689.2,201"
"Endogenous,NLRP3,NM_001079821.2,81"
"Endogenous,DEFB134,NM_001302695.1,10"
"Endogenous,HLA-DQA2,NM_020056.4,72"
"Endogenous,CX3CR1,NM_001171171.1,899"
"Endogenous,APLNR,NM_005161.4,174"
"Endogenous,MXI1,NM_001008541.1,431"
"Endogenous,FZD9,NM_003508.2,27"
"Endogenous,COL4A5,NM_000495.4,1713"
"Endogenous,FCAR,NM_133278.2,12"
"Endogenous,BRCA2,NM_000059.3,151"
"Endogenous,SFRP4,NM_003014.2,3873"
"Endogenous,TLR3,NM_003265.2,420"
"Endogenous,IL2RG,NM_000206.1,355"
"Endogenous,CD84,NM_001184879.1,910"
"Endogenous,HLA-DPA1,NM_033554.2,7421"
"Endogenous,RBL2,NM_001323611.1,2454"
"Endogenous,CCL18,NM_002988.3,61"
"Endogenous,IRF3,NM_001197122.1,1026"
"Endogenous,TNFRSF8,NM_001243.3,14"
"Endogenous,KIR3DL2,NM_006737.2,7"
"Endogenous,TNFSF13,NM_003808.3,374"
"Endogenous,CLECL1,NM_172004.3,133"
"Endogenous,TNFRSF10B,NM_003842.3,396"
"Endogenous,MAGEC2,NM_016249.3,130"
"Endogenous,CDKN2A,NM_000077.4,186"
"Endogenous,ADM,NM_001124.2,50"
"Endogenous,PNOC,NM_001284244.1,13"
"Endogenous,CD247,NM_198053.2,42"
"Endogenous,PTPRC,NM_080921.3,278"
"Endogenous,OAS3,NM_006187.3,1310"
"Endogenous,LAG3,NM_002286.5,190"
"Endogenous,FOSL1,NM_005438.3,111"
"Endogenous,EOMES,NM_001278182.1,116"
"Endogenous,IL10RA,NM_001558.2,502"
"Endogenous,WDR76,NM_024908.3,220"
"Endogenous,GPC4,NM_001448.2,844"
"Endogenous,SLAMF7,NM_021181.3,119"
"Endogenous,RSAD2,NM_080657.4,912"
"Endogenous,TLR5,NM_003268.5,665"
"Endogenous,VEGFA,NM_001171623.1,410"
"Endogenous,COL5A1,NM_000093.4,3269"
"Endogenous,CD3D,NM_000732.4,244"
"Endogenous,FBP1,NM_001127628.1,2169"
"Endogenous,ERO1A,NM_014584.2,1096"
"Endogenous,CCL21,NM_002989.2,62"
"Endogenous,E2F3,NM_001243076.2,528"
"Endogenous,LDHA,NM_001135239.1,4876"
"Endogenous,MS4A1,NM_021950.3,122"
"Endogenous,CD69,NM_001781.2,147"
"Endogenous,SERPINB5,NM_002639.4,13"
"Endogenous,FAP,NM_004460.2,910"
"Endogenous,ITGA2,NM_002203.3,387"
"Endogenous,SIGLEC5,NM_003830.3,48"
"Endogenous,SIRPB2,NM_001134836.1,69"
"Endogenous,EPM2AIP1,NM_014805.3,765"
"Endogenous,FGF18,NM_003862.2,49"
"Endogenous,HRAS,NM_005343.3,442"
"Endogenous,CCND1,NM_053056.2,4159"
"Endogenous,LAMB3,NM_000228.2,326"
"Endogenous,ID4,NM_001546.3,92"
"Endogenous,CCL4,NM_002984.2,288"
"Endogenous,GZMH,NM_033423.3,30"
"Endogenous,API5,NM_001142930.1,1762"
"Endogenous,PTGER4,NM_000958.2,277"
"Endogenous,ITGB8,NM_002214.2,707"
"Endogenous,TNKS,NM_003747.2,684"
"Endogenous,B2M,NM_004048.2,24990"
"Endogenous,TP53,NM_000546.2,730"
"Endogenous,MAGEB2,NM_002364.4,29"
"Endogenous,LYZ,NM_000239.2,3080"
"Endogenous,NCAM1,NM_000615.6,29"
"Endogenous,TCL1A,NM_001098725.1,12"
"Endogenous,HDC,NM_002112.3,72"
"Endogenous,CD27,NM_001242.4,249"
"Endogenous,SBNO2,NM_001100122.1,1239"
"Endogenous,PECAM1,NM_000442.4,1876"
"Endogenous,SERPINH1,NM_001207014.1,853"
"Endogenous,SPP1,NM_000582.2,3180"
"Endogenous,EGFR,NM_005228.3,72"
"Endogenous,CASP8,NM_001228.4,201"
"Endogenous,CCNA1,NM_001111045.1,9"
"Endogenous,TNFAIP3,NM_001270508.1,177"
"Endogenous,CDC25C,NM_001790.4,46"
"Endogenous,CXCR6,NM_006564.1,113"
"Endogenous,DLL1,NM_005618.3,78"
"Endogenous,OAS1,NM_001032409.1,1381"
"Endogenous,HLA-DQB1,NM_002123.3,858"
"Endogenous,ROBO4,NM_019055.5,191"
"Endogenous,NFKB1,NM_003998.3,2169"
"Endogenous,IFI27,NM_005532.3,6907"
"Endogenous,HLA-DMB,NM_002118.3,1428"
"Endogenous,CDKN1C,NM_000076.2,323"
"Endogenous,CEP55,NM_018131.3,104"
"Endogenous,ARG1,NM_000045.3,18"
"Endogenous,PLOD2,NM_182943.2,371"
"Endogenous,LAIR1,NM_001289023.2,365"
"Endogenous,SHC2,NM_012435.2,111"
"Endogenous,STAT3,NM_003150.3,4471"
"Endogenous,CD45RO,NM_080921.3,935"
"Endogenous,CD2,NM_001767.3,447"
"Endogenous,IL7R,NM_002185.3,298"
"Endogenous,FLNB,NM_001164319.1,2605"
"Endogenous,PSMB5,NM_001130725.1,3342"
"Endogenous,SLC1A5,NM_001145144.1,1834"
"Endogenous,RICTOR,NM_001285439.1,813"
"Endogenous,ZAP70,NM_001079.3,351"
"Endogenous,TNFAIP6,NM_007115.3,301"
"Endogenous,BTLA,NM_001085357.1,26"
"Endogenous,RELA,NM_021975.3,1202"
"Endogenous,MMP7,NM_002423.3,56"
"Endogenous,TCF3,NM_003200.3,1087"
"Endogenous,IRF8,NM_002163.2,579"
"Endogenous,NOS2,NM_000625.4,14"
"Endogenous,A2M,NM_000014.4,6063"
"Endogenous,CCL20,NM_001130046.1,32"
"Endogenous,MKI67,NM_002417.2,431"
"Endogenous,IFNGR1,NM_000416.2,1461"
"Endogenous,INHBA,NM_002192.2,584"
"Endogenous,WNT5B,NM_030775.2,46"
"Endogenous,CXCL5,NM_002994.4,13"
"Endogenous,SOX10,NM_006941.3,15"
"Endogenous,EGR1,NM_001964.2,598"
"Endogenous,STAT4,NM_001243835.1,159"
"Endogenous,IFIT3,NM_001031683.3,486"
"Endogenous,GMIP,NM_001288998.1,113"
"Endogenous,ARNT2,NM_014862.3,978"
"Endogenous,UBE2C,NM_007019.2,176"
"Endogenous,CHUK,NM_001278.4,1102"
"Endogenous,GHR,NM_000163.2,506"
"Endogenous,TPI1,NM_000365.5,3489"
"Endogenous,HAVCR2,NM_032782.3,578"
"Endogenous,GOT2,NM_002080.3,1176"
"Endogenous,PIK3CA,NM_006218.2,575"
"Endogenous,TNFSF9,NM_003811.3,18"
"Endogenous,IDO1,NM_002164.5,83"
"Endogenous,APOE,NM_000041.2,4077"
"Endogenous,LILRB2,NM_001278405.1,226"
"Endogenous,PARP4,NM_006437.3,692"
"Endogenous,PFKM,NM_000289.5,280"
"Endogenous,THY1,NM_006288.3,1572"
"Endogenous,SAMD9,NM_017654.3,793"
"Endogenous,TGFB1,NM_000660.4,2433"
"Endogenous,CD8A,NM_001768.6,296"
"Endogenous,SELE,NM_000450.2,35"
"Endogenous,CDKN2B,NM_004936.3,607"
"Endogenous,CD5,NM_001346456.1,147"
"Endogenous,HLA-A,NM_002116.7,10570"
"Endogenous,FZD8,NM_031866.1,291"
"Endogenous,BCL2L1,NM_001191.3,1253"
"Endogenous,TNFRSF9,NM_001561.5,64"
"Endogenous,XCL1/2,NM_002995.2,45"
"Endogenous,MAGEA4,NM_001011548.1,11"
"Endogenous,PMS2,NM_000535.6,492"
"Endogenous,KLRD1,NM_002262.3,108"
"Endogenous,NFATC2,NM_173091.2,623"
"Endogenous,VEGFB,NM_003377.3,1092"
"Endogenous,CDC20,NM_001255.1,136"
"Endogenous,OTOA,NM_001161683.1,13"
"Endogenous,TPSAB1/B2,NM_003294.3,1887"
"Endogenous,P4HA1,NM_000917.3,451"
"Endogenous,P2RY13,NM_023914.2,281"
"Endogenous,EXO1,NM_006027.3,162"
"Endogenous,CD70,NM_001252.3,22"
"Endogenous,DDB2,NM_000107.2,660"
"Endogenous,NDUFA4L2,NM_020142.3,81"
"Endogenous,IFITM1,NM_003641.3,7022"
"Endogenous,IFNAR1,NM_000629.2,900"
"Endogenous,TREM1,NM_001242589.2,28"
"Endogenous,CXCL13,NM_006419.2,190"
"Endogenous,TWIST2,NM_001271893.3,10"
"Endogenous,HLA-DRB1,NM_002124.3,12715"
"Endogenous,FGFR1,NM_001174064.1,534"
"Endogenous,TBXAS1,NM_001061.4,947"
"Endogenous,NCR1,NM_001145457.2,47"
"Endogenous,SOX11,NM_003108.3,61"
"Endogenous,TLR2,NM_001318787.1,500"
"Endogenous,TWF1,NM_002822.4,3101"
"Endogenous,CCL5,NM_002985.2,705"
"Endogenous,ITGAL,NM_002209.2,714"
"Endogenous,MYCT1,NM_025107.2,47"
"Endogenous,CD96,NM_005816.4,168"
"Endogenous,PROM1,NM_001145847.1,855"
"Endogenous,OASL,NM_003733.2,239"
"Endogenous,IFNG,NM_000619.2,15"
"Endogenous,BATF3,NM_018664.2,126"
"Endogenous,EZH2,NM_004456.4,253"
"Endogenous,IRF5,NM_002200.3,219"
"Endogenous,PCK2,NM_001018073.2,1094"
"Endogenous,EPCAM,NM_002354.2,1165"
"Endogenous,CD19,NM_001770.4,50"
"Endogenous,GBP4,NM_052941.4,515"
"Endogenous,MSH6,NM_000179.2,285"
"Endogenous,TNFRSF11B,NM_002546.3,22"
"Endogenous,NOTCH1,NM_017617.3,988"
"Endogenous,CASP9,XM_011542270.1,212"
"Endogenous,RAD51C,NM_058216.2,219"
"Endogenous,HLA-DMA,NM_006120.3,2983"
"Endogenous,SFRP1,NM_003012.3,191"
"Endogenous,MAGEA1,NM_004988.4,21"
"Endogenous,ENTPD1,NM_001098175.1,932"
"Endogenous,ROCK1,NM_005406.2,486"
"Endogenous,FCGR2A,NM_021642.3,1459"
"Endogenous,NGFR,NM_002507.3,79"
"Endogenous,ALDOC,NM_005165.2,178"
"Endogenous,CCNE1,NM_001238.1,91"
"Endogenous,ITGAX,NM_000887.4,1526"
"Endogenous,BLM,NM_000057.3,57"
"Endogenous,MLANA,NM_005511.1,9"
"Endogenous,FCGR1A,NM_000566.3,423"
"Endogenous,CD47,NM_001777.3,1160"
"Endogenous,CSF2,NM_000758.3,14"
"Endogenous,CDH5,NM_001795.3,242"
"Endogenous,SLC7A5,NM_003486.6,138"
"Endogenous,GIMAP4,NM_018326.2,725"
"Endogenous,HIF1A,NM_181054.2,999"
"Endogenous,CDK2,NM_001290230.1,1287"
"Endogenous,PDCD1,NM_005018.1,57"
"Endogenous,ATF3,NM_001674.3,217"
"Endogenous,TIE1,NM_005424.4,254"
"Endogenous,CD44,NM_001001392.1,1674"
"Endogenous,ALDOA,NM_000034.3,11514"
"Endogenous,FAS,NM_000043.3,104"
"Endogenous,MRE11,NM_001330347.1,542"
"Endogenous,IL10,NM_000572.2,42"
"Endogenous,BMP2,NM_001200.3,25"
"Endogenous,BAX,NM_004324.3,1370"
"Endogenous,EIF5AL1,NM_001099692.1,5"
"Endogenous,KIT,NM_000222.2,153"
"Endogenous,CDK6,NM_001145306.1,344"
"Endogenous,SPIB,NM_003121.3,46"
"Endogenous,PFKFB3,NM_004566.3,312"
"Endogenous,CXCL12,NM_199168.3,920"
"Endogenous,CSF3,NM_000759.3,5"
"Endogenous,KIR2DL3,NM_015868.2,19"
"Endogenous,CD40,NM_001250.5,355"
"Endogenous,IRF1,NM_002198.2,1175"
"Endogenous,MGMT,NM_002412.3,1050"
"Endogenous,GLUD1,NM_005271.2,3818"
"Endogenous,IFI35,NM_005533.4,764"
"Endogenous,PF4,NM_002619.3,12"
"Endogenous,GPSM3,NM_001276501.1,334"
"Endogenous,SLC2A1,NM_006516.2,97"
"Endogenous,IL2,NM_000586.2,13"
"Endogenous,SNAI1,NM_005985.3,104"
"Endogenous,CTNNB1,NM_001098209.1,8567"
"Endogenous,NOTCH2,NM_024408.3,2716"
"Endogenous,NFKB2,NM_001077494.3,2124"
"Endogenous,IL33,NM_033439.3,62"
"Endogenous,TREM2,NM_018965.3,1111"
"Endogenous,LAMC2,NM_005562.2,116"
"Endogenous,AQP9,NM_001320635.1,15"
"Endogenous,PRKCA,NM_002737.2,113"
"Endogenous,TSLP,NM_033035.4,16"
"Endogenous,HLA-DOB,NM_002120.3,61"
"Endogenous,ANGPTL4,NM_001039667.2,142"
"Endogenous,TNFRSF25,NM_148970.1,426"
"Endogenous,MS4A4A,NM_001243266.1,540"
"Endogenous,CLEC5A,NM_013252.2,74"
"Endogenous,ITGAM,NM_000632.3,204"
"Endogenous,MMP9,NM_004994.2,157"
"Endogenous,CD7,NM_006137.6,83"
"Endogenous,VHL,NM_198156.1,413"
"Endogenous,OLFML2B,NM_015441.1,343"
"Endogenous,IL6,NM_000600.3,29"
"Endogenous,TNFRSF1A,NM_001065.2,1467"
"Endogenous,DKK1,NM_012242.2,18"
"Endogenous,FANCA,NM_001018112.1,120"
"Endogenous,TNF,NM_000594.3,234"
"Endogenous,LTB,NM_002341.1,275"
"Endogenous,PPARGC1B,NM_001172699.1,171"
"Endogenous,RPS6KB1,NM_001272042.1,448"
"Endogenous,CD38,NM_001775.2,53"
"Endogenous,DTX3L,NM_138287.3,2376"
"Endogenous,TMEM173,NM_198282.1,1154"
"Endogenous,NEIL1,NM_024608.2,406"
"Endogenous,HELLS,NM_001289067.1,478"
"Endogenous,TGFBR1,NM_001130916.2,2081"
"Endogenous,MB21D1,NM_138441.2,305"
"Endogenous,CCR2,NM_001123041.2,68"
"Endogenous,MSH2,NM_000251.1,1056"
"Endogenous,RAD51,NM_133487.3,58"
"Endogenous,TNFRSF18,NM_148901.1,50"
"Endogenous,FCGR3A/B,NM_000570.4,1846"
"Endogenous,STAT1,NM_007315.3,4271"
"Endogenous,CTSS,NM_004079.3,2801"
"Endogenous,PDK1,NM_002610.3,382"
"Endogenous,ITGAV,NM_001144999.2,3345"
"Endogenous,ANGPT1,NM_001199859.1,53"
"Endogenous,BCL6B,NM_181844.3,144"
"Endogenous,CDH2,NM_001792.3,76"
"Endogenous,CSF3R,NM_000760.3,422"
"Endogenous,RELB,NM_006509.3,481"
"Endogenous,CXCL16,NM_001100812.1,976"
"Endogenous,IL6R,NM_000565.3,278"
"Endogenous,PDGFA,NM_033023.4,140"
"Endogenous,PIK3R1,NM_001242466.1,951"
"Endogenous,HK1,NM_000188.2,2143"
"Endogenous,AXL,NM_001699.4,485"
"Endogenous,HK2,NM_000189.4,525"
"Endogenous,PDGFRB,NM_002609.3,1977"
"Endogenous,FADD,NM_003824.3,509"
"Endogenous,CD74,NM_001025159.2,36135"
"Endogenous,RIPK2,NM_003821.5,416"
"Endogenous,CD45RB,ENST00000367367.1,298"
"Endogenous,BAD,NM_004322.3,591"
"Endogenous,PKM,NM_001206796.2,6035"
"Endogenous,KLRB1,NM_002258.2,76"
"Endogenous,ADORA2A,NM_000675.5,307"
"Endogenous,IFIT1,NM_001270930.1,743"
"Endogenous,UBE2T,NM_014176.1,146"
"Endogenous,RPL23,NM_000978.3,12551"
"Endogenous,ARG2,NM_001172.3,86"
"Endogenous,TGFBR2,NM_001024847.2,719"
"Endogenous,CRABP2,NM_001199723.1,20241"
